airport_woe_id,airport_ne_gid,airport_county_woe_id,airport_icao_code,airport_ne_name,airport_woe_latitude,airport_woe_bbox,airport_ne_type,airport_country_woe_id,airport_woe_longitude,airport_ne_latitude,airport_iata_code,urbanarea_ne_gid,airport_ne_longitude,aerotropolis_woe_id,airport_woe_name,airport_iso,airport_state_woe_id
22656486,,12592254,,,52.457757,"52.453289,5.520629,52.461082,5.531787",,23424909,5.52654,,,,,,Nv Luchthaven Lelystad Airport,NL,2346384
56051747,,12597126,,,48.845631,"48.840469,1.89782,48.84705,1.91478",,23424819,1.90149,,,,,,Aérodrome de Beynes-thiverval,FR,7153319
22469954,,12602203,,,57.541305,"57.539452,-4.070692,57.542801,-4.062709",,23424975,-4.066162,,INV,,,,Inverness Airport,GB,12578048
12521072,,12590184,,,27.8111,"27.806549,-97.09404,27.815651,-97.083763",,23424977,-97.088898,,,,,,Mustang Beach Airport,US,2347602
12511829,,29375259,,,50.216911,"50.211971,-66.281769,50.235161,-66.247292",,23424775,-66.265442,,,,,,Aéroport de Sept-Îles,CA,2344924
12510909,,55967755,,,-19.000799,"-19.00535,-65.29261,-18.99625,-65.28299",,23424762,-65.287804,,SRE,,,,Juana Azurduy de Padilla Airport,BO,2344801
12523768,,26797318,,,2.0833,"2.07875,-78.621246,2.08785,-78.612152",,23424787,-78.616699,,AYI,,,,Yari Airport,CO,2345065
12519239,,12590024,,,31.81307,"31.81303,-97.572792,31.820761,-97.565987",,23424977,-97.566689,,,,,,Clifton Municipal Airport-Isenhower Field,US,2347602
12523764,,,,,5.21667,"5.21212,-57.187859,5.22122,-57.178741",,23424913,-57.1833,,WSO,,,,Washabo Airport,SR,2346414
12521076,,12588709,KACK,,41.255809,"41.250645,-70.069489,41.259811,-70.061188",,23424977,-70.063429,,ACK,,,,Nantucket Memorial Airport,US,2347580
12523766,,26794446,,,-6.67982,"-6.68437,-50.259892,-6.67527,-50.250729",,23424768,-50.25531,,XIG,,,,Aeroporto Municipal de Xinguara,BR,2344857
12523767,,55967841,,,-21.9667,"-21.971251,-63.704899,-21.962151,-63.695099",,23424762,-63.700001,,BYC,,,,Yacuiba Airport,BO,2344809
12523760,,26797642,,,1.06667,"1.06212,-76.721252,1.07122,-76.712151",,23424787,-76.716698,,,,,,Villagarzon Airport,CO,2345067
12521077,,12587697,,,38.219529,"38.213043,-122.278175,38.225876,-122.261353",,23424977,-122.270449,,APC,,,,Napa County Airport,US,2347563
28677670,,55864340,,,-17.453751,"-17.4583,140.828278,-17.4492,140.837784",,23424748,140.833023,,,,,,Karumba Aerodrome,AU,2344702
12521075,,12588047,,,43.58321,"43.576809,-116.533073,43.586788,-116.514381",,23424977,-116.523811,,,,,,Nampa Municipal Airport,US,2347571
56051711,,12591661,,,48.10294,"48.09502,16.92979,48.105148,16.938749",,23424750,16.929819,,,,,,Flugplatz Spitzerberg,AT,2344710
12516342,,12598654,,,59.799062,"59.794071,30.261604,59.80262,30.270767",,23424936,30.265899,,ABA,,,,Leningrad Airport,RU,20070507
12510902,,24551278,,,44.458302,"44.453751,18.719231,44.462849,18.73197",,23424761,18.725599,,TUZ,,,,Tuzla Airport,BA,24549661
12516340,,12597466,,,63.8577,"63.853149,56.939678,63.862251,56.96032",,23424936,56.950001,,,,,,Lemtybozh Airport,RU,2346874
12511425,,55873893,,,42.970699,"42.966148,24.02809,42.97525,24.04051",,23424771,24.0343,,,,,,Geranovitsa Airport,BG,20070061
12516346,,12598019,,,64.902901,"64.898354,45.697281,64.907448,45.718719",,23424936,45.708,,,,,,Leshukonskoye Airport,RU,20070508
12516347,,12599131,,,46.026299,"46.021751,41.24445,46.030849,41.257549",,23424936,41.250999,,,,,,Letnik Airport,RU,2346921
12516344,,12598432,,,54.644299,"54.639751,86.266541,54.648849,86.282257",,23424936,86.274399,,,,,,Leninsk Kuznetskiy East Airport,RU,2346901
12510903,,55967854,,,-19.5389,"-19.543449,-65.72702,-19.534349,-65.717377",,23424762,-65.722198,,POI,,,,Capitan Nicolas Rojas Airport,BO,2344807
12516348,,12598666,,,60.081501,"60.07695,30.18659,60.086048,30.204809",,23424936,30.1957,,,,,,Levashevo Airport,RU,2346907
12516349,,12598033,,,61.586601,"61.58205,42.719452,61.591148,42.738548",,23424936,42.729,,,,,,Levkovo Airport,RU,20070508
12510900,,24551284,,,43.2836,"43.279049,17.84046,43.288151,17.85294",,23424761,17.846701,,OMO,,,,Mostar Airport,BA,24549661
12510901,,29389657,,,43.827103,"43.816257,18.300278,43.843815,18.35236",,23424761,18.34601,,,,,,Sarajevo Airport,BA,24549661
12520078,,12589028,KHAE,,39.725601,"39.718342,-91.448288,39.730461,-91.43882",,23424977,-91.447899,,HAE,,,,Hannibal Municipal Airport,US,2347584
12518505,,,,,48.3461,"48.341549,34.09396,48.350651,34.107639",,23424976,34.1008,,,,,,Zorya Airport,UA,2347537
12520077,,12590288,,,38.418098,"38.413551,-110.709099,38.422649,-110.697502",,23424977,-110.7033,,,,,,Hanksville Airport,US,2347603
12520076,,12587685,,,36.31419,"36.30788,-119.635078,36.324188,-119.620872",,23424977,-119.627853,,,,,,Hanford Municipal Airport,US,2347563
12520071,,12589824,,,32.8675,"32.862949,-81.088707,32.872051,-81.077888",,23424977,-81.083298,,,,,,Hampton Varnville Airport,US,2347599
12520070,,12590329,,,36.776508,"36.774521,-76.457497,36.786678,-76.440964",,23424977,-76.446548,,,,,,Hampton Roads Executive Airport,US,2347605
12520073,,12588521,,,37.9431,"37.938549,-86.797157,37.947651,-86.785637",,23424977,-86.791397,,,,,,Hancock Airport,US,2347576
12517961,,,,,38.259201,"38.25465,64.714912,38.263748,64.726486",,23424972,64.720703,,,,,,Bashir North Airport,TM,2347348
12519824,,12588238,,,38.503502,"38.500431,-86.647186,38.509258,-86.625732",,23424977,-86.646851,,,,,,French Lick Municipal Airport,US,2347573
12519825,,12587702,,,33.576,"33.571171,-117.139793,33.580891,-117.128128",,23424977,-117.133904,,,,,,French Valley Airport,US,2347563
12519822,,12588775,,,43.445599,"43.427341,-85.999229,43.445679,-85.98455",,23424977,-85.993271,,,,,,Fremont Municipal Airport,US,2347581
12519820,,12587749,,,38.432541,"38.428169,-105.11013,38.436932,-105.098953",,23424977,-105.10453,,CNE,,,,Fremont County Airport,US,2347564
12519821,,12589164,,,41.451199,"41.442051,-96.529404,41.456989,-96.510384",,23424977,-96.513039,,,,,,Fremont Municipal Airport,US,2347586
12519828,,12590467,KFHR,,48.525211,"48.51722,-123.028381,48.531441,-123.022911",,23424977,-123.027191,,FRD,,,,Friday Harbor Airport,US,2347606
12519829,,12588040,KSUN,,43.506489,"43.49054,-114.305893,43.51339,-114.281792",,23424977,-114.300781,,SUN,,,,Friedman Memorial Airport,US,2347571
12523188,,,,,13.48333,"13.47878,144.795334,13.48788,144.804672",,23424832,144.800003,,,,,,Agana Naval Air Station,GU,24549721
12523181,,,,,-13.73333,"-13.73788,-172.304688,-13.72878,-172.295319",,23424992,-172.300003,,MXS,,,,Maota Airport,WS,20070338
12523182,,56000181,,,-3.25,"-3.25455,127.078781,-3.24545,127.087883",,23424846,127.083328,,NAM,,,,Namlea Airport,ID,20069997
12520581,,12589451,,,34.777889,"34.770802,-79.375908,34.80492,-79.350319",,23424977,-79.371132,,,,,,Laurinburg Maxton Airport,US,2347592
12523184,,56000179,,,-4.52825,"-4.5328,129.892975,-4.5237,129.9021",,23424846,129.897537,,NDA,,,,Bandanaira Airport,ID,20069997
12523186,,,,,17.200001,"17.19545,-62.604759,17.20455,-62.595242",,23424940,-62.599998,,,,,,Newcastle Airport,KN,2346968
12523187,,55863766,,,-34.251511,"-34.261372,148.244568,-34.25108,148.249084",,23424748,148.247803,,NGA,,,,Young Airport,AU,2344700
55805830,,12590546,,,42.876621,"42.872028,-89.081543,42.88113,-89.069138",,23424977,-89.073158,,,,,,Jana Airport,US,2347608
56051807,,12597195,,,45.694679,"45.691429,5.68942,45.697571,5.69338",,23424819,5.68942,,,,,,Aérodrome de Belley-peyrieu,FR,7153329
56051962,,12596918,,,48.570911,"48.56921,10.35402,48.572609,10.36231",,23424829,10.35816,,,,,,Segelflugpl Gundelfingen A.d. Donau,DE,2345482
55805831,,12588087,,,40.295516,"40.291443,-88.158928,40.3009,-88.143867",,23424977,-88.150345,,,,,,Rantoul National Aviation Center Airpiort-Frank Elliott Field,US,2347572
55805832,,12589573,,,41.168411,"41.16383,-82.208908,41.172932,-82.196831",,23424977,-82.20211,,,,,,Botsford Airport,US,2347594
55805833,,12589576,,,40.901581,"40.896999,-81.002663,40.906101,-80.990639",,23424977,-80.997261,,,,,,Tri-city Airport,US,2347594
56051723,,12593185,,,46.303822,"46.300751,7.80758,46.306999,7.84135",,23424957,7.82223,,,,,,Flugplatz Raron,CH,2347104
55805834,,12589740,,,40.839691,"40.835159,-75.642616,40.844261,-75.6306",,23424977,-75.636742,,,,,,Beltzville Airport,US,2347597
29388472,,12588685,,,38.587078,"38.585098,-76.144028,38.595772,-76.130836",,23424977,-76.141891,,,,,,Dorchester Horn Point Airport,US,2347579
55805836,,12589728,,,39.795219,"39.79068,-77.032066,39.799782,-77.020233",,23424977,-77.026192,,,,,,Hanover Airport,US,2347597
12520916,,12588138,,,37.185299,"37.17675,-88.751373,37.189461,-88.747032",,23424977,-88.747971,,,,,,Metropolis Municipal Airport,US,2347572
12513392,,12595247,,,45.927101,"45.92255,18.19257,45.931648,18.205629",,23424844,18.1991,,,,,,Gare Airport,HU,12577912
12513393,,12593882,,,47.573078,"47.568531,19.324499,47.577629,19.33798",,23424844,19.33124,,,,,,Godollo Airport,HU,12577923
12513390,,12595175,,,46.543388,"46.538841,18.94219,46.547939,18.95541",,23424844,18.948799,,,,,,Fokto Airport,HU,12577911
12513391,,12593514,,,47.289398,"47.284851,21.3853,47.293949,21.398701",,23424844,21.392,,,,,,Foldes Airport,HU,12577919
12513397,,12593360,,,47.2901,"47.285549,20.9858,47.294651,20.999201",,23424844,20.9925,,,,,,Karcag Airport,HU,12577926
12513395,,12595753,,,47.973598,"47.969051,20.85561,47.978149,20.86919",,23424844,20.8624,,,,,,Hejokeresztur Airport,HU,12577914
29388115,,12589073,,,37.32531,"37.324478,-91.975906,37.333302,-91.970558",,23424977,-91.970802,,,,,,Houston Memorial Airport,US,2347584
12513398,,12596077,,,47.373798,"47.369251,17.142891,47.378349,17.156309",,23424844,17.149599,,,,,,Kenyeri Airport,HU,12577928
12513399,,12594023,,,46.6064,"46.601849,17.17778,46.61095,17.191019",,23424844,17.184401,,,,,,Kiskomarom Airport,HU,12577930
12517349,,56120189,,,24.958916,"24.956959,46.701183,24.961061,46.703758",,23424938,46.702483,,RUH,,,,King Khalid International Airport,SA,2346951
12517348,,55948206,,,18.3083,"18.303749,42.806309,18.312851,42.815891",,23424938,42.8111,,,,,,King Khalid Air Base,SA,2346955
12524360,,26813672,,,14.24167,"14.23712,-88.183037,14.24622,-88.17366",,23424841,-88.178352,,,,,,La Esperanza Airport,HN,2345632
12511509,,55873759,,,42.691502,"42.686951,22.88652,42.696049,22.89888",,23424771,22.8927,,,,,,Slakovtsi Airport,BG,20070058
12511508,,55873892,,,42.314899,"42.310349,26.239349,42.31945,26.25165",,23424771,26.245501,,,,,,Skalitsa Highway Strip Airport,BG,20070074
12518656,,12587604,,,34.108002,"34.093788,-93.072838,34.108089,-93.059258",,23424977,-93.059372,,,,,,Arkadelphia Municipal Airport,US,2347562
12511059,,12580146,,,-1.6347,"-1.63925,-50.44455,-1.63015,-50.435452",,23424768,-50.439999,,BVS,,,,Aeroporto Breves,BR,2344857
56052007,,12596765,,,47.843552,"47.8433,11.05797,47.84848,11.06276",,23424829,11.05946,,,,,,Segelflugplatz Wessobrunn,DE,2345482
12518657,,12590133,,,32.91,"32.905449,-99.739311,32.914551,-99.728493",,23424977,-99.733902,,,,,,Arledge Field Airport,US,2347602
12511057,,12581888,,,-22.9361,"-22.940651,-48.47184,-22.931549,-48.46196",,23424768,-48.4669,,QCJ,,,,Aeroporto Botucatu,BR,2344868
12521585,,12589050,,,37.875591,"37.87154,-92.41198,37.878368,-92.401878",,23424977,-92.40715,,,,,,Richland Municipal Airport,US,2347584
12521582,,12589013,,,38.843899,"38.839352,-94.566139,38.84845,-94.554459",,23424977,-94.560303,,GVW,,,,Richards-Gebaur Memorial Airport,US,2347584
12521583,,12590281,,,38.74345,"38.725571,-112.105919,38.747639,-112.090767",,23424977,-112.099022,,RIF,,,,Richfield Municipal Airport,US,2347603
12521580,,12589361,KMSS,,44.93158,"44.926189,-74.85997,44.948738,-74.832451",,23424977,-74.852592,,MSS,,,,Massena International Airport,US,2347591
12511056,,12578182,,,-4.4083,"-4.41285,-59.601761,-4.40375,-59.59264",,23424768,-59.597198,,RBB,,,,Aeroporto Borba,BR,2344847
12520914,,12589613,,,41.559818,"41.558578,-83.492462,41.573299,-83.473068",,23424977,-83.480858,,TDZ,,,,Metcalf Field Airport,US,2347594
12521858,,12588061,,,47.908298,"47.903751,-116.71508,47.912849,-116.701523",,23424977,-116.708298,,,,,,Silverwood Airport,US,2347571
12515028,,,,,-12.9883,"-12.99285,40.517841,-12.98375,40.527161",,23424902,40.522499,,POL,,,,Pemba Airport,MZ,2346311
12521588,,12588939,,,31.319599,"31.312019,-88.935669,31.32176,-88.93187",,23424977,-88.93264,,,,,,Richton-Perry County Airport,US,2347583
12519030,,12587552,,,31.9797,"31.970551,-87.343903,31.9888,-87.334869",,23424977,-87.336617,,,,,,Camden Municipal Airport,US,2347559
56052004,,12596693,,,47.554279,"47.551151,10.27172,47.558578,10.27491",,23424829,10.27236,,,,,,Segelflugplatz Agathazell,DE,2345482
12511053,,12581621,,,-26.832199,"-26.8386,-49.097031,-26.82519,-49.091042",,23424768,-49.093102,,BNU,,,,Aeroporto Blumenau,BR,2344867
12511052,,12578271,,,-15.87,"-15.87455,-38.87553,-15.86545,-38.86607",,23424768,-38.8708,,BVM,,,,Aeroporto Belmonte,BR,2344848
56043501,,55864423,,,-33.68594,"-33.696838,115.395561,-33.67802,115.408234",,23424748,115.39846,,,,,,Busselton Airport,AU,2344706
56043503,,55863775,,,-29.45225,"-29.455851,147.969391,-29.45015,147.986603",,23424748,147.983047,,,,,,Lightning Ridge Airport,AU,2344700
56043502,,55864022,,,-27.28306,"-27.29147,120.543503,-27.280279,120.563423",,23424748,120.549171,,,,,,Mount Keith Airport,AU,2344706
56043505,,55863974,,,-36.63583,"-36.640381,143.178619,-36.631279,143.189941",,23424748,143.18428,,,,,,St Arnaud Airport,AU,2344705
12511051,,12580742,,,-8.77,"-8.77455,-38.946301,-8.76545,-38.937099",,23424768,-38.9417,,,,,,Aeroporto Belem de Sao Francisco,BR,2344860
56043507,,55863783,,,-29.456949,"-29.45837,142.053024,-29.44565,142.060104",,23424748,142.053665,,,,,,Tibooburra Airport,AU,2344700
56043506,,55863982,,,-36.02776,"-36.03231,146.021149,-36.023209,146.032394",,23424748,146.026764,,,,,,Yarrawonga Airport,AU,2344705
56043509,,55864425,,,-34.3283,"-34.332851,115.152992,-34.32375,115.163986",,23424748,115.158493,,,,,,Augusta Airport,AU,2344706
56043508,,55864298,,,-27.07884,"-27.083389,152.979965,-27.074289,152.990189",,23424748,152.985077,,,,,,Caboolture Aerodrome,AU,2344702
12511050,,12581874,,,-20.9,"-20.904551,-48.486771,-20.895451,-48.477032",,23424768,-48.481899,,,,,,Aeroporto Bebedouro Northeast,BR,2344868
56052005,,12596755,,,49.12743,"49.122421,12.98313,49.12883,12.98783",,23424829,12.98331,,,,,,Sportflugplatz Arnbruck,DE,2345482
12512552,,12582574,,,49.701664,"49.691399,18.113708,49.710354,18.12933",,23424810,18.120606,,,,,,Mosnov Airport,CZ,20070471
12512551,,12582601,,,49.795528,"49.790981,16.6726,49.800079,16.68668",,23424810,16.67964,,,,,,Moravska Trebova Airport,CZ,20070465
12519179,,12589640,,,35.0877,"35.087639,-97.969757,35.104019,-97.966049",,23424977,-97.968102,,CHK,,,,Chickasha Municipal Airport,US,2347595
12512550,,12582587,,,50.542999,"50.538448,14.99885,50.54755,15.01315",,23424810,15.006,,,,,,Mnichovo Hradiste Airport,CZ,20070468
12512557,,12582601,,,49.743401,"49.73885,16.247971,49.747952,16.26203",,23424810,16.254999,,,,,,Policka Airport,CZ,20070465
12513975,,24857250,,,28.32185,"28.317301,129.923401,28.326401,129.933716",,23424856,129.928558,,KKX,,,,喜界空港,JP,2345867
12518010,,,,,41.5354,"41.530849,60.063728,41.539951,60.075871",,23424972,60.069801,,,,,,Yangivab Airport,TM,2347351
12517491,,56189426,,,-27.8344,"-27.838949,21.62566,-27.829849,21.635941",,23424942,21.6308,,,,,,Vastrap Airport,ZA,2346985
12518012,,,,,35.993599,"35.989052,62.777981,35.99815,62.789219",,23424972,62.7836,,,,,,Yerden Airport,TM,2347350
12518013,,56025105,,,-6.869745,"-6.87441,39.201107,-6.863102,39.207813",,23424973,39.204387,,DAR,,,,Dar Es Salaam Airport,TZ,2347374
12512555,,12582557,,,49.197659,"49.193439,17.514919,49.202221,17.521839",,23424810,17.51833,,,,,,Otrokovice Airport,CZ,20070469
12518016,,56025101,,,-3.4278,"-3.43916,37.06002,-3.41644,37.082779",,23424973,37.0714,,JRO,,,,Kilimanjaro International Airport,TZ,2347357
12517322,,56120106,,,28.888901,"28.88435,36.15871,28.89345,36.16909",,23424938,36.163898,,,,,,Al Bir Highway Strip Airport,SA,2346962
12518018,,56025168,,,-10.3342,"-10.33875,40.176182,-10.32965,40.185421",,23424973,40.180801,,MYW,,,,Mtwara Airport,TZ,2347362
12518019,,56025107,,,-2.4469,"-2.45826,32.917229,-2.43554,32.939968",,23424973,32.9286,,MWZ,,,,Mwanza Airport,TZ,2347363
12517321,,56120206,,,20.293539,"20.28899,41.635731,20.29809,41.645432",,23424938,41.640579,,ABT,,,,Al Baha Airport,SA,2346949
12510374,,,,,40.020302,"40.015751,48.90136,40.024849,48.913239",,23424741,48.907299,,,,,,Kazi Magomed Airport,AZ,20070282
12510376,,,,,39.711102,"39.706551,49.006592,39.715649,49.01841",,23424741,49.012501,,,,,,Khaladzh Airport,AZ,20070281
12510371,,,,,39.842201,"39.83765,48.023178,39.846748,48.035019",,23424741,48.029099,,,,,,Imishly Airport,AZ,20070227
12510370,,,,,39.6012,"39.596649,47.186401,39.605751,47.1982",,23424741,47.192299,,,,,,Fizuli East Airport,AZ,20070225
12510372,,,,,39.8549,"39.850349,48.094978,39.859451,48.106819",,23424741,48.100899,,,,,,Imishly East Airport,AZ,20070227
12517327,,56120187,,,20.513901,"20.50935,44.728451,20.51845,44.738152",,23424938,44.733299,,,,,,Al Lidem Airport,SA,2346951
22656481,,12592186,,,51.553509,"51.552361,4.54613,51.557671,4.56013",,23424909,4.55006,,,,,,Nv Vliegveld Seppe Airport,NL,2346378
12510379,,,,,40.7201,"40.715549,46.7071,40.724651,46.719101",,23424741,46.7131,,,,,,Kyrvkhly Airport,AZ,20070261
12515352,,12591490,,,53.3801,"53.375549,16.12488,53.384651,16.14012",,23424923,16.1325,,,,,,Miroslawiec Highway Strip Airport,PL,12577950
12517326,,56120177,,,24.051399,"24.04685,47.649719,24.05595,47.659679",,23424938,47.654701,,,,,,Al Kharj East Airport,SA,2346951
12511534,,55873935,,,43.9842,"43.979649,26.43108,43.98875,26.44372",,23424771,26.437401,,,,,,Tsa Samuil Airport,BG,20070070
12511535,,55873771,,,42.206902,"42.202351,24.56286,42.211449,24.57514",,23424771,24.569,,,,,,Tsalapitsa Highway Strip Airport,BG,20070068
12511536,,55873767,,,43.046299,"43.041752,25.74518,43.05085,25.75762",,23424771,25.7514,,,,,,Tserova Koriya Airport,BG,20070063
12511025,,12580441,,,-23.6117,"-23.616249,-51.389359,-23.607149,-51.37944",,23424768,-51.384399,,APU,,,,Aeroporto Apucarana,BR,2344859
12511022,,12578240,,,-12.9939,"-12.99845,-39.644661,-12.98935,-39.635342",,23424768,-39.639999,,,,,,Aeroporto Amargosa,BR,2344848
12511020,,12578160,,,2.0731,"2.06855,-50.866451,2.07765,-50.857349",,23424768,-50.8619,,,,,,Aeroporto Amapa,BR,2344846
12515354,,12591283,,,52.459599,"52.455051,20.63064,52.464149,20.645559",,23424923,20.6381,,,,,,Modlin Airport,PL,12577941
12517324,,56120211,,,29.79118,"29.785151,40.09866,29.79425,40.109138",,23424938,40.101582,,AJF,,,,Al Jouf Airport,SA,2346950
12511538,,55873917,,,43.616001,"43.61145,25.51502,43.620548,25.52758",,23424771,25.521299,,,,,,Vardim Airport,BG,20070063
12511539,,55873857,,,43.2658,"43.26125,26.60696,43.270351,26.61944",,23424771,26.613199,,,,,,Vasillevski Airport,BG,20070072
12515355,,12591233,,,50.6978,"50.693249,23.207121,50.702351,23.221479",,23424923,23.2143,,,,,,Mokre Airport,PL,12577938
12515356,,12591497,,,54.064201,"54.05965,16.521549,54.068748,16.53705",,23424923,16.529301,,,,,,Mostowo Highway Strip Airport,PL,12577950
12515357,,12591487,,,53.457001,"53.45245,16.470169,53.461552,16.48543",,23424923,16.4778,,,,,,Nadarzyce Airport,PL,12577949
12517329,,56120135,,,27.647499,"27.64295,47.986271,27.65205,47.996529",,23424938,47.991402,,,,,,Al Wariah Se Highway Landing Strip,SA,2346954
12520677,,12589978,,,36.409168,"36.406929,-85.315758,36.417931,-85.30687",,23424977,-85.315392,,,,,,Livingston Municipal Airport,US,2347601
12520676,,12588760,,,42.62569,"42.622742,-83.993782,42.636349,-83.97374",,23424977,-83.982437,,,,,,Livingston County Airport,US,2347581
12517328,,56120136,,,25.1444,"25.139851,49.325581,25.148951,49.335621",,23424938,49.330601,,,,,,Al Udayliyah Airport,SA,2346954
12520673,,12590147,,,33.919109,"33.918079,-102.391113,33.931412,-102.381828",,23424977,-102.386337,,,,,,Littlefield Municipal Airport,US,2347602
12520671,,12587692,,,39.263156,"39.26276,-123.753593,39.26334,-123.752243",,23424977,-123.752801,,,,,,Little River Airport,US,2347563
12520670,,12589391,,,35.591702,"35.587151,-81.085289,35.596249,-81.074112",,23424977,-81.079697,,,,,,Little Mountain Airport,US,2347592
29387810,,12590444,,,48.091679,"48.08857,-122.933151,48.094849,-122.923393",,23424977,-122.92836,,,,,,Rocky Point Airport,US,2347606
29387811,,12590467,,,48.707939,"48.707779,-123.019981,48.714008,-123.015388",,23424977,-123.015678,,,,,,Waldronaire Airport,US,2347606
12523086,,12587576,,,60.543892,"60.539341,-145.735916,60.548439,-145.717422",,23424977,-145.726669,,,,,,Cordova City Airport,US,2347560
29387814,,12589694,,,45.14365,"45.140942,-122.620934,45.149818,-122.614983",,23424977,-122.617752,,,,,,Hutchinson Airfield,US,2347596
29387815,,12589694,,,45.21994,"45.21101,-122.593452,45.221958,-122.585419",,23424977,-122.589287,,,,,,Mulino Airfield,US,2347596
12520679,,12590156,,,30.789619,"30.778549,-98.664192,30.790661,-98.652649",,23424977,-98.65947,,,,,,Llano Municipal Airport,US,2347602
12520678,,12590193,,,30.689899,"30.680161,-95.026894,30.692789,-95.009819",,23424977,-95.021141,,,,,,Livingston Municipal Airport,US,2347602
22656483,,12592422,,,53.117359,"53.10918,4.82271,53.1217,4.8379",,23424909,4.83262,,,,,,Nv Luchtvaartterrein Texel Airport,NL,2346379
56052009,,12597024,,,49.387009,"49.384319,6.74486,49.38818,6.75286",,23424829,6.7526,,,,,,Segelflugplatz Diefflen,DE,2345489
12521574,,12587515,,,33.716702,"33.712151,-87.813759,33.721249,-87.802841",,23424977,-87.808296,,,,,,Richard Arthur Field Airport,US,2347559
12524350,,,,,19.9333,"19.928749,-72.846542,19.937851,-72.836861",,23424839,-72.841698,,PAX,,,,Port-De-Paix Airport,HT,2345614
12514366,,,,,43.210899,"43.206348,70.494858,43.21545,70.507339",,23424871,70.501099,,,,,,Karatau Northeast Airport,KZ,2345983
12524352,,26813602,,,15.76361,"15.75906,-84.55571,15.76816,-84.546272",,23424841,-84.550987,,BHG,,,,Brus Laguna Airport,HN,2345631
12524353,,26813610,,,14.8833,"14.87875,-85.888,14.88785,-85.878601",,23424841,-85.883301,,CAA,,,,Catacamas Airport,HN,2345637
12524354,,26813738,,,15.4833,"15.47875,-86.688019,15.48785,-86.678581",,23424841,-86.683296,,CYL,,,,Coyoles Airport,HN,2345640
12524355,,26813651,,,14.22136,"14.21681,-88.465088,14.22591,-88.455711",,23424841,-88.460403,,EDQ,,,,Erandique Airport,HN,2345635
12524356,,26813658,,,14.54389,"14.53934,-88.565781,14.54844,-88.556381",,23424841,-88.561081,,GAC,,,,Gracias Airport,HN,2345635
12514367,,,,,45.2659,"45.261349,64.192139,45.270451,64.205063",,23424871,64.198601,,,,,,Karatomyr Northeast Airport,KZ,2345990
12524358,,26813673,,,15.88211,"15.87756,-85.210991,15.88666,-85.20153",,23424841,-85.206261,,IRN,,,,Iriona Airport,HN,2345625
12524359,,26813681,,,14.69106,"14.68651,-86.194061,14.69561,-86.184662",,23424841,-86.189362,,,,,,Justicalpa Airport,HN,2345637
12524608,,12587561,,,65.044319,"65.039772,-146.023178,65.048866,-146.001633",,23424977,-146.012405,,CEX,,,,Chena Hot Springs Airport,US,2347560
12524609,,12587567,,,58.215752,"58.211201,-157.440796,58.220299,-157.423523",,23424977,-157.432159,,CFA,,,,Coffee Point Airport,US,2347560
12514364,,,,,47.726002,"47.721451,84.173141,47.730549,84.186661",,23424871,84.179901,,,,,,Karasuat Airport,KZ,20070175
12520512,,12589496,,,46.34745,"46.342522,-98.2854,46.353298,-98.279343",,23424977,-98.284691,,,,,,La Moure Rott Municipal Airport,US,2347593
12520513,,12590260,,,28.891701,"28.88715,-99.857689,28.89625,-99.847313",,23424977,-99.852501,,,,,,La Paloma Ranch Airport,US,2347602
12520510,,12587772,,,38.028938,"38.01902,-103.528107,38.070042,-103.490509",,23424977,-103.52803,,LHX,,,,La Junta Municipal Airport,US,2347564
12510310,,56000730,,,33.155602,"33.151051,68.813972,33.160149,68.824829",,23424739,68.819397,,,,,,Sarhawdza Airport,AF,2344574
12520516,,12589248,,,43.57346,"43.568199,-71.431236,43.580399,-71.407349",,23424977,-71.425552,,,,,,Laconia Municipal Airport,US,2347588
12520517,,12589965,,,36.516312,"36.51236,-86.061111,36.526218,-86.056",,23424977,-86.060577,,,,,,Lafayette Municipal Airport,US,2347601
12520514,,12588223,,,41.57098,"41.56575,-86.739502,41.581551,-86.729568",,23424977,-86.739471,,,,,,La Porte Municipal Airport,US,2347573
12510645,,55863966,,,-36.183071,"-36.18742,147.888123,-36.178322,147.899384",,23424748,147.893433,,CYG,,,,Corryong Aerodrome,AU,2344705
12520519,,12590233,,,30.49622,"30.494789,-97.970978,30.497749,-97.967537",,23424977,-97.969322,,,,,,Lago Vista Bar K Airpark,US,2347602
12510644,,55863836,,,-35.988159,"-36.002579,146.342407,-35.982101,146.363678",,23424748,146.357727,,COW,,,,Corowa Airport,AU,2344700
12510951,,,,,51.610199,"51.605652,29.97418,51.61475,29.988819",,23424765,29.981501,,,,,,Khutor Lesok Airport,BY,2344831
12510950,,,,,52.205898,"52.201351,29.347879,52.210449,29.36272",,23424765,29.355301,,,,,,Kalinkovichi North Airport,BY,2344831
12510953,,,,,53.142601,"53.13805,30.81212,53.147148,30.82728",,23424765,30.8197,,,,,,Korma Airport,BY,2344831
12510952,,,,,54.928299,"54.923752,26.67309,54.93285,26.68891",,23424765,26.681,,,,,,Kobylniki Airport,BY,2344834
12510955,,,,,53.735298,"53.730751,31.921221,53.739849,31.936581",,23424765,31.9289,,,,,,Krichev Airport,BY,2344833
12510647,,55863888,,,-28.03013,"-28.034679,145.619614,-28.025579,145.629913",,23424748,145.624756,,,,,,Cunnamulla Aerodrome,AU,2344702
